Buurtcode,score,thema,methode,thema_kort
BU00901002,0.3936190891181144,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901003,0.39654307052586757,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901004,0.39590485810354425,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009011,0.26515380725705656,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901101,0.2842531966535766,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009012,0.269035899164982,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901201,0.23331862676809675,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901202,0.2572358227228457,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009013,0.23984958543500387,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901301,0.27539863760016625,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901302,0.30760138298839274,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00901303,0.24486521290493435,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009021,0.2710254003210651,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902104,0.23202849096061398,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902105,0.2507119257712266,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902109,0.2605681347806643,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902110,0.24971035902319133,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902114,0.2618137623373632,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009022,0.2873280636818275,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902201,0.3048463647469423,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902202,0.28176210688450065,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902203,0.32367436326787186,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902206,0.27489929286852194,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902212,0.3193732420743229,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902213,0.31111012739009325,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902215,0.288287892442896,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902216,0.31725121454671673,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009023,0.2719201519190462,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902307,0.24291106652631392,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902308,0.29524635115426995,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00902311,0.26227633010153273,Welvaart_Kwetsbaarheid,entropy,Welvaart
GM1900,0.26736309866751257,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190000,0.2568784967694913,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000000,0.27695999574773456,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000001,0.35263608252795753,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000002,0.2534153491088771,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000003,0.19068368017732693,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000004,0.22894507144391724,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000009,0.27410666400161554,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190001,0.2581743965656087,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000101,0.3651709812591839,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000102,0.28879093228057606,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000103,0.22798454576901261,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000104,0.3038829419359743,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000105,0.41640495858649795,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000106,0.2482212386766522,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000107,0.208426777012741,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000108,0.24140167783448552,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000109,0.27899154091011613,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000110,0.25779552278855233,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000111,0.2419588604512136,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000112,0.3246955729907389,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000113,0.3221108191460729,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000114,0.39152171117976053,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000115,0.3888680673607303,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000116,0.306007055613865,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000117,0.24310742322135787,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000118,0.2636398222399965,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000119,0.2789105713172978,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000120,0.23864189517764542,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190002,0.2613001106669559,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000200,0.269340311013482,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000201,0.27170124427335146,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000202,0.24493898790205165,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000208,0.252922039106882,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000209,0.3316817028376442,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190003,0.25428589599420315,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000300,0.25280025292165753,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000301,0.26730009292001095,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000302,0.28665871093259204,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000308,0.2757243095499114,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000309,0.25690121298106156,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190004,0.245706280298705,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000400,0.26325232710496194,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000401,0.27413779171281877,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000402,0.2625925763079153,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000403,0.2630704446044758,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000408,0.294406882016087,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000409,0.2898749100581393,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190005,0.2610766756230652,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000500,0.20950951058241926,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000501,0.2879774064509548,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000502,0.21184450060360274,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000503,0.31050366212863334,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190006,0.2556333284926142,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000600,0.25580605218892555,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000602,0.21782191653086738,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000603,0.25714368142521327,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000607,0.2982537131702461,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000608,0.26659030991799826,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000609,0.25915740644159513,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190007,0.2559816364493197,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000700,0.23257706267698347,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000701,0.25723122382416524,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000702,0.24610026997461137,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000706,0.26365816975379675,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000707,0.30467937717418425,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000708,0.3758091097543962,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190008,0.24353982305423336,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000800,0.22090931123760982,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000801,0.21880581054448073,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000802,0.282581244017932,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000804,0.2731941021659963,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000808,0.27315018863731677,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000809,0.22670208552648072,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190009,0.2565671289697719,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000900,0.23085475385324744,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000901,0.23550144902807696,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000902,0.23585184050527658,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000903,0.2817909348393989,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000904,0.21726359949519586,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000905,0.261214373459855,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000906,0.26391994375095373,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000907,0.2455285458768733,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000908,0.2809804567704383,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19000909,0.2945117030365204,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190010,0.25411991597211253,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001000,0.2621616571384609,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001001,0.23591873141887465,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001002,0.21648702279721013,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001003,0.2266865274777409,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001007,0.29175258243270324,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001008,0.27833435285725977,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190011,0.2446542908912716,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001100,0.25223556719194523,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001101,0.3199871467021402,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001108,0.25199674704053665,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001109,0.281841174344523,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190012,0.2632530444276234,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001200,0.2498387255644233,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001201,0.29343533988525,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001202,0.33904275700863845,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001203,0.2599236043801418,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001204,0.2776979091643841,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001208,0.2432878722641768,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001209,0.368543396563706,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190013,0.24613859578390548,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001300,0.24204012323987745,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001301,0.21955504034209491,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001302,0.24069450372675794,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001303,0.23951959151114144,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001306,0.284855620051956,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001307,0.28173633435486484,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001308,0.28663158827241075,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001309,0.3011712333800188,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190014,0.26045717305138205,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001400,0.22789268453662503,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001401,0.21100338346554265,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001402,0.2458964639566856,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001403,0.26863149434281697,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001404,0.24380208662360492,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001405,0.2563105203706175,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001406,0.23921816845198907,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001407,0.2413191750493786,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001408,0.2566408036742735,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001409,0.28130624644632796,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190015,0.2560047054088614,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001500,0.2342916175466459,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001501,0.24775974294097475,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001502,0.2596858786176278,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001503,0.25103383136522844,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001509,0.21986561862135007,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190016,0.2608326363338268,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001600,0.22349525547754004,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001601,0.29014934307358436,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001602,0.23172418034094155,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001603,0.21868976940846427,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001604,0.19355113243141597,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001606,0.26923707574801164,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001607,0.2713863300814164,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001608,0.3159079487009005,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190017,0.2528127415988188,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001700,0.24373824357148727,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001709,0.27816155680784926,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190018,0.25866225104999085,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001800,0.3092992755857418,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001801,0.27625174566532157,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001802,0.2890555033365472,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001803,0.24747196291966309,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001804,0.25288797970440463,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001808,0.29179149285529266,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001809,0.2941550369860623,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190019,0.2528304257932439,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001900,0.2319246138015803,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001901,0.24698945073507816,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001902,0.25595738165426524,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001903,0.2577359421684163,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19001904,0.25142849080708685,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK190020,0.26081028798617484,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002001,0.24696014789681414,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002002,0.22461372774752159,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002003,0.30739646980114826,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002004,0.22762034715635565,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002005,0.2090916683338142,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002006,0.25015632667005483,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002007,0.21953790961812653,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002008,0.23558355340368536,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002009,0.2568112455920336,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002010,0.25971342710042267,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002011,0.2359224696395142,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002012,0.24734453828693348,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002013,0.26523750586370043,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002014,0.2716192646750107,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002015,0.26044828292665934,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002016,0.24573481490833038,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002017,0.2266564380451944,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002018,0.21933110265397213,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19002019,0.2739109801486575,Welvaart_Kwetsbaarheid,entropy,Welvaart
GM0093,0.257926052933137,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009300,0.2506839825460515,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930000,0.26810810804173796,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930002,0.41350557043282954,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009301,0.24617139909136299,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930110,0.29871157455625147,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930111,0.3336221070670052,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930112,0.3273019129626654,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009302,0.28249272407566284,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930213,0.340281723412529,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930214,0.32396809693989187,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930215,0.2695886629435075,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009303,0.3059047371953824,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930316,0.3304493716512752,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930317,0.27708640198981876,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009304,0.26065650283196035,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930418,0.30578073558010355,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930419,0.29561294918067976,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930420,0.3354354129657293,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009305,0.2886968481187669,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930521,0.3074705544935138,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930522,0.28006056529442613,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00930523,0.3118186840854778,Welvaart_Kwetsbaarheid,entropy,Welvaart
GM0737,0.27116622199273877,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073700,0.26402235938111507,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370000,0.2392764589367928,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370009,0.2614698581057277,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073701,0.2522673564749886,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370100,0.20970334943646368,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370101,0.22780409598870882,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370102,0.2467563096064907,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370108,0.2577875843783576,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370109,0.16821961483570147,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073702,0.2580045920186555,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370200,0.2503408328010272,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370201,0.23628895093116184,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370208,0.2569894241315533,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370209,0.23405803327135544,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073703,0.23631628339921887,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370300,0.2604205439659332,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370309,0.3084179990302508,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073704,0.2608080463277704,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370400,0.19850453005661156,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370401,0.23879531889136862,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370408,0.23857226759727881,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370409,0.26764031502094543,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073705,0.26492293756914187,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370500,0.2498641876802548,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370501,0.20971120722712663,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370508,0.2821185140827259,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370509,0.31139666669603305,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073706,0.25712355019335,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370600,0.2510796484958719,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370609,0.27762575158630054,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073707,0.2644703738275288,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370700,0.25224829348188266,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370701,0.2617820646083118,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370708,0.26978558146649595,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370709,0.256208064389351,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073708,0.25762150254221927,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370800,0.24410062611793865,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370809,0.2620111068589476,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK073709,0.2451482596869337,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370900,0.21972510571504522,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU07370909,0.22058495202086217,Welvaart_Kwetsbaarheid,entropy,Welvaart
GM0096,0.249074826389729,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK009600,0.24777033711741608,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00960000,0.295440306199535,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU00960009,0.34990413041083596,Welvaart_Kwetsbaarheid,entropy,Welvaart
GM1949,0.2589233362597715,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194915,0.22765772297989106,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491500,0.2701588255352748,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491501,0.22329079036742266,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194916,0.2472483100638515,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491600,0.2181617855767319,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491601,0.3324080697221232,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491602,0.25069017052612724,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491603,0.20444716950773895,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491604,0.30271514631074703,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491605,0.2857884925514811,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491606,0.2038886920637903,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194917,0.2229587538259971,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491700,0.22241014117531238,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194918,0.23983305296827317,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491800,0.25577033953620587,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491801,0.2633197901446248,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491802,0.249251285264808,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491803,0.2433351388436812,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491804,0.23954007473314934,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194919,0.23627959627380196,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491900,0.24650238261489604,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19491901,0.238584543273506,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194920,0.23897803689483887,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492000,0.24391842658525592,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492001,0.20906623009599004,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194921,0.2625786014590081,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492100,0.23637636465120515,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194922,0.2665315788465942,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492200,0.297491629089069,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194923,0.23114155891355664,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492300,0.2720233002012828,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492301,0.24268540126108604,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194924,0.24060539885315152,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492400,0.238914146587817,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492401,0.19310064016698023,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194925,0.22451188930426347,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492500,0.25548861105490417,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492501,0.26348264085350587,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194926,0.26435953142877816,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492600,0.23229578761490396,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492601,0.26355153475374093,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492602,0.24287139837174748,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492603,0.18661702822384107,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492604,0.2019512756946501,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194927,0.2619196549251362,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492700,0.266474662175987,Welvaart_Kwetsbaarheid,entropy,Welvaart
WK194928,0.2533619290995992,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492800,0.2810470884057159,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492801,0.29403662751829235,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492802,0.28260380865669943,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492803,0.17983845729981054,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492804,0.31564391942091446,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492805,0.26663079113331495,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492806,0.2526317821683712,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492807,0.2671236958748438,Welvaart_Kwetsbaarheid,entropy,Welvaart
BU19492808,0.2319056272695592,Welvaart_Kwetsbaarheid,entropy,Welvaart
